"diputado_id","diputado_apellido","diputado_nombre","diputado_genero","diputado_distrito","mandato_inicio","mandato_fin","diputado_juramento","diputado_cese","diputado_bloque","bloque_inicio","bloque_fin"
"HCDN0440","MACALUSE","EDUARDO GABRIEL","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"SOLIDARIDAD E IGUALDAD (SI) - ARI (T.D.F.)",2008-05-23,2009-05-18
"HCDN0440","MACALUSE","EDUARDO GABRIEL","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"SOLIDARIDAD E IGUALDAD (SI) - PROYECTO PROGRESISTA",2009-05-19,2009-08-31
"HCDN0440","MACALUSE","EDUARDO GABRIEL","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"SOLIDARIDAD E IGUALDAD (SI)",2009-09-01,2009-12-09
"HCDN0440","MACALUSE","EDUARDO GABRIEL","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"SI POR LA UNIDAD POPULAR",2009-12-10,2011-09-06
"HCDN0440","MACALUSE","EDUARDO GABRIEL","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"UNIDAD POPULAR",2011-09-07,2011-12-09
"HCDN2402","MACHA","MONICA","F","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1518","MACIAS","OSCAR ALBERTO","M","CORRIENTES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2016-02-10
"HCDN1518","MACIAS","OSCAR ALBERTO","M","CORRIENTES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"JUSTICIALISTA",2016-02-11,2019-12-09
"HCDN1381","MADERA","TERESITA","F","LA RIOJA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2016-02-03
"HCDN1381","MADERA","TERESITA","F","LA RIOJA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"JUSTICIALISTA",2016-02-04,2017-12-09
"HCDN1347","MAGARIO","VERONICA MARIA","F","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2015-12-09
"HCDN1184","MAJDALANI","SILVIA CRISTINA","F","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PRO",2009-12-10,2013-12-09
"HCDN1184","MAJDALANI","SILVIA CRISTINA","F","CIUDAD DE BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2015-12-09,"UNION PRO",2013-12-10,2015-12-09
"HCDN1277","MALDONADO","VICTOR HUGO","M","CHACO",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"UCR",2011-12-10,2015-12-09
"HCDN1185","MANSUR","RICARDO ALFREDO","M","MENDOZA",2009-12-10,2013-12-09,2009-12-03,2011-12-09,"UCR",2009-12-10,2011-12-09
"HCDN1565","MAQUIEYRA","MARTIN","M","LA PAMPA",2013-12-10,2017-12-09,2016-03-01,2017-12-09,"UNION PRO",2016-03-01,2017-12-09
"HCDN1565","MAQUIEYRA","MARTIN","M","LA PAMPA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN0768","MARCONATO","GUSTAVO ANGEL","M","SANTA FE",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1424","MARCOPULOS","JUAN FERNANDO","M","CORRIENTES",2011-12-10,2015-12-09,2013-12-04,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2015-12-09
"HCDN1505","MARCUCCI","HUGO MARIA","M","SANTA FE",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UCR",2015-12-10,2019-12-09
"HCDN2403","MARTIARENA","JOSE LUIS","M","JUJUY",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"JUSTICIALISTA",2017-12-10,2021-12-09
"HCDN1036","MARTIARENA","MARIO HUMBERTO","M","JUJUY",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2009-08-11
"HCDN1036","MARTIARENA","MARIO HUMBERTO","M","JUJUY",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"NO INTEGRA BLOQUE",2009-08-12,2009-09-08
"HCDN1036","MARTIARENA","MARIO HUMBERTO","M","JUJUY",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"PERONISMO JUJEÑO",2009-09-09,2011-12-09
"HCDN1498","MARTINEZ","ANA LAURA","F","SANTA FE",2015-12-10,2019-12-09,2015-12-04,2017-12-07,"UNION PRO",2015-12-10,2017-12-07
"HCDN1186","MARTINEZ","ERNESTO FELIX","M","CORDOBA",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE CIVICO - CORDOBA",2009-12-10,2013-12-09
"HCDN0770","MARTINEZ","JULIO CESAR","M","LA RIOJA",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"UCR",2009-12-10,2013-12-09
"HCDN0770","MARTINEZ","JULIO CESAR","M","LA RIOJA",2013-12-10,2017-12-09,2013-12-04,2015-12-10,"UCR",2013-12-10,2015-12-10
"HCDN1562","MARTINEZ","NORMAN DARIO","M","NEUQUEN",2013-12-10,2017-12-09,2016-03-01,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2016-03-01,2017-12-09
"HCDN1562","MARTINEZ","NORMAN DARIO","M","NEUQUEN",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1408","MARTINEZ","OSCAR ANSELMO","M","TIERRA DEL FUEGO",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"MOVIMIENTO SOLIDARIO POPULAR",2013-12-10,2017-12-09
"HCDN1278","MARTINEZ","OSCAR ARIEL","M","SANTA FE",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2013-09-10
"HCDN1278","MARTINEZ","OSCAR ARIEL","M","SANTA FE",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE RENOVADOR",2013-09-11,2015-12-09
"HCDN1525","MARTINEZ","SILVIA ALEJANDRA","F","JUJUY",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UCR",2015-12-10,2019-12-09
"HCDN1187","MARTINEZ","SOLEDAD","F","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PRO",2009-12-10,2013-12-09
"HCDN1187","MARTINEZ","SOLEDAD","F","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UNION PRO",2013-12-10,2017-12-09
"HCDN1355","MARTINEZ CAMPOS","GUSTAVO JOSE","M","CHACO",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2016-02-03
"HCDN1355","MARTINEZ CAMPOS","GUSTAVO JOSE","M","CHACO",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"JUSTICIALISTA",2016-02-04,2017-12-09
"HCDN1032","MARTINEZ ODDONE","HERIBERTO AGUSTIN","M","CORDOBA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"UCR",2007-12-10,2011-12-09
"HCDN1511","MARTINEZ VILLADA","LEONOR MARIA","F","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"COALICION CIVICA ARI - UNEN",2015-12-10,2016-02-03
"HCDN1511","MARTINEZ VILLADA","LEONOR MARIA","F","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"COALICION CIVICA",2016-02-04,2019-12-09
"HCDN1473","MASIN","MARIA LUCILA","F","CHACO",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN1107","MASSA","SERGIO TOMAS","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE RENOVADOR",2013-12-10,2015-12-09
"HCDN1107","MASSA","SERGIO TOMAS","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2017-12-09
"HCDN1515","MASSEI","JUAN CARLOS","M","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2015-12-10,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2015-12-10
"HCDN1504","MASSETANI","VANESA LAURA","F","SANTA FE",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2019-12-09
"HCDN1571","MASSO","FEDERICO AUGUSTO","M","TUCUMAN",2013-12-10,2017-12-09,2016-03-01,2017-12-09,"LIBRES DEL SUR",2016-03-01,2017-12-09
"HCDN1512","MASSOT","NICOLAS MARIA","M","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNION PRO",2015-12-10,2017-12-09
"HCDN1512","MASSOT","NICOLAS MARIA","M","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRO",2017-12-10,2019-12-09
"HCDN2391","MATZEN","LORENA","F","RIO NEGRO",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1362","MAZURE","LILIANA AMALIA","F","CIUDAD DE BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2017-12-09
"HCDN1188","MAZZARELLA","SUSANA DEL VALLE","F","CORDOBA",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE CIVICO - CORDOBA",2009-12-10,2013-12-09
"HCDN2392","MEDINA","GLADYS","F","TUCUMAN",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"JUSTICIALISTA POR TUCUMAN",2017-12-10,2021-12-09
"HCDN2393","MEDINA","MARTIN NICOLAS","M","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN2433","MENDOZA","JOSEFINA","F","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1279","MENDOZA","MAYRA SOLEDAD","F","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1279","MENDOZA","MAYRA SOLEDAD","F","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN1189","MENDOZA","SANDRA MARCELA","F","CHACO",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-12-09
"HCDN1189","MENDOZA","SANDRA MARCELA","F","CHACO",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2017-12-09
"HCDN2394","MENNA","GUSTAVO","M","CHUBUT",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1190","MERA","DALMACIO ENRIQUE","M","CATAMARCA",2009-12-10,2013-12-09,2009-12-03,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2011-12-09
"HCDN1470","MERCADO","VERONICA","F","CATAMARCA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2019-12-09
"HCDN1004","MERCHAN","PAULA CECILIA","F","CORDOBA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"ENCUENTRO POPULAR",2007-12-10,2007-12-25
"HCDN1004","MERCHAN","PAULA CECILIA","F","CORDOBA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"ENCUENTRO POPULAR Y SOCIAL",2007-12-26,2009-12-09
"HCDN1004","MERCHAN","PAULA CECILIA","F","CORDOBA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"LIBRES DEL SUR",2009-12-10,2011-12-09
"HCDN1005","MERLO","MARIO RAUL","M","SAN LUIS",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE JUSTICIA UNION Y LIBERTAD - FREJULI",2007-12-10,2009-12-09
"HCDN1005","MERLO","MARIO RAUL","M","SAN LUIS",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"PERONISMO FEDERAL",2009-12-10,2011-12-09
"HCDN1367","MESTRE","DIEGO MATIAS","M","CORDOBA",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"UCR",2013-12-10,2017-12-09
"HCDN1367","MESTRE","DIEGO MATIAS","M","CORDOBA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1280","METAZA","MARIO ALFREDO","M","SANTA CRUZ",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN1191","MICHETTI","MARTA GABRIELA","F","CIUDAD DE BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PRO",2009-12-10,2013-12-09
"HCDN1192","MILMAN","GERARDO FABIAN","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"GEN",2009-12-10,2013-12-09
"HCDN1478","MIRANDA","PEDRO RUBEN","M","MENDOZA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE PARA LA VICTORIA - PJ",2015-12-10,2016-02-03
"HCDN1478","MIRANDA","PEDRO RUBEN","M","MENDOZA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"JUSTICIALISTA",2016-02-04,2019-12-09
"HCDN1281","MIRKIN","BEATRIZ GRACIELA","F","TUCUMAN",2011-12-10,2015-12-09,2011-12-06,2013-03-02,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2013-03-02
"HCDN0903","MOISES","MARIA CAROLINA","F","JUJUY",2015-12-10,2019-12-09,2017-12-18,2019-12-09,"JUSTICIALISTA",2017-12-18,2019-12-09
"HCDN1223","MOLAS","PEDRO OMAR","M","CATAMARCA",2009-12-10,2013-12-09,2010-03-17,2013-12-09,"UCR",2010-03-17,2011-11-01
"HCDN1223","MOLAS","PEDRO OMAR","M","CATAMARCA",2009-12-10,2013-12-09,2010-03-17,2013-12-09,"FRENTE CIVICO Y SOCIAL DE CATAMARCA",2011-11-02,2013-12-09
"HCDN1528","MOLINA","KARINA ALEJANDRA","F","LA RIOJA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNION PRO",2015-12-10,2017-12-09
"HCDN1528","MOLINA","KARINA ALEJANDRA","F","LA RIOJA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRO",2017-12-10,2019-12-09
"HCDN1282","MOLINA","MANUEL ISAURO","M","CATAMARCA",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN2395","MONALDI","OSMAR ANTONIO","M","JUJUY",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN1520","MONFORT","MARCELO ALEJANDRO","M","ENTRE RIOS",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UCR",2015-12-10,2019-12-09
"HCDN0774","MONGELO","JOSE RICARDO","M","CHACO",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2015-12-09
"HCDN2396","MONTENEGRO","GUILLERMO TRISTAN","M","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN1006","MONTERO","LAURA GISELA","F","MENDOZA",2007-12-10,2011-12-09,2007-12-05,2009-11-24,"DE LA CONCERTACION",2007-12-10,2008-08-13
"HCDN1006","MONTERO","LAURA GISELA","F","MENDOZA",2007-12-10,2011-12-09,2007-12-05,2009-11-24,"CONSENSO FEDERAL",2008-08-14,2009-11-24
"HCDN0698","MONTOYA","JORGE LUCIANO","M","CORDOBA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2008-11-18
"HCDN0698","MONTOYA","JORGE LUCIANO","M","CORDOBA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"UNION PERONISTA",2008-11-19,2009-12-09
"HCDN0698","MONTOYA","JORGE LUCIANO","M","CORDOBA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"PERONISTA",2009-12-10,2011-02-28
"HCDN0698","MONTOYA","JORGE LUCIANO","M","CORDOBA",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"NUCLEO UNIDAD PERONISTA",2011-03-01,2011-12-09
"HCDN1440","MONZO","EMILIO","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNION PRO",2015-12-10,2017-12-09
"HCDN1440","MONZO","EMILIO","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRO",2017-12-10,2019-12-09
"HCDN2397","MORALES","FLAVIA","F","MISIONES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE DE LA CONCORDIA MISIONERO",2017-12-10,2021-12-09
"HCDN1531","MORALES","MARIANA ELIZABET","F","SANTIAGO DEL ESTERO",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2019-12-09
"HCDN1080","MORAN","JUAN CARLOS","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"COALICION CIVICA - ARI - GEN - UPT",2007-12-10,2009-12-09
"HCDN1080","MORAN","JUAN CARLOS","M","BUENOS AIRES",2007-12-10,2011-12-09,2007-12-19,2011-12-09,"COALICION CIVICA",2009-12-10,2011-12-09
"HCDN1007","MORANTE","ANTONIO ARNALDO MARIA","M","CHACO",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2011-12-09
"HCDN1463","MOREAU","CECILIA","F","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2019-12-09
"HCDN0303","MOREAU","LEOPOLDO RAUL GUIDO","M","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"FRENTE PARA LA VICTORIA - PJ",2017-12-10,2021-12-09
"HCDN1008","MOREJON","MANUEL AMOR","M","CHUBUT",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2009-10-27
"HCDN1008","MOREJON","MANUEL AMOR","M","CHUBUT",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"TRABAJO Y DIGNIDAD",2009-10-28,2009-12-09
"HCDN1008","MOREJON","MANUEL AMOR","M","CHUBUT",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"PERONISTA",2009-12-10,2011-12-09
"HCDN0905","MORENO","CARLOS JULIO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-12-09
"HCDN0905","MORENO","CARLOS JULIO","M","BUENOS AIRES",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2017-12-09
"HCDN2536","MORETTI","JOSE LUIS","M","LA RIOJA",2015-12-10,2019-12-09,2019-05-15,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2019-05-15,2019-12-09
"HCDN2398","MOSQUEDA","JUAN","M","CHACO",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"JUSTICIALISTA",2017-12-10,2021-12-09
"HCDN1193","MOUILLERON","ROBERTO MARIO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"PERONISMO FEDERAL",2009-12-10,2011-10-25
"HCDN1193","MOUILLERON","ROBERTO MARIO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"UNION PERONISTA",2011-10-26,2013-09-10
"HCDN1193","MOUILLERON","ROBERTO MARIO","M","BUENOS AIRES",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE RENOVADOR",2013-09-11,2013-12-09
"HCDN1283","MOYANO","JUAN FACUNDO","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-10,2013-12-09
"HCDN1283","MOYANO","JUAN FACUNDO","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"CULTURA, EDUCACION Y TRABAJO",2013-12-10,2015-07-13
"HCDN1283","MOYANO","JUAN FACUNDO","M","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE RENOVADOR",2015-07-14,2015-12-09
"HCDN1283","MOYANO","JUAN FACUNDO","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2018-10-21
"HCDN1283","MOYANO","JUAN FACUNDO","M","BUENOS AIRES",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"RED POR ARGENTINA",2018-10-22,2019-12-09
"HCDN1284","MÜLLER","EDGAR RAUL","M","CORDOBA",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE PERONISTA",2011-12-10,2013-09-16
"HCDN1284","MÜLLER","EDGAR RAUL","M","CORDOBA",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"COMPROMISO FEDERAL",2013-09-17,2015-12-09
"HCDN0019","MÜLLER","MABEL HILDA","F","BUENOS AIRES",2009-12-10,2013-12-09,2011-12-06,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2011-12-12,2013-09-10
"HCDN0019","MÜLLER","MABEL HILDA","F","BUENOS AIRES",2009-12-10,2013-12-09,2011-12-06,2013-12-09,"FRENTE RENOVADOR",2013-09-11,2013-12-09
"HCDN2434","MUÑOZ","ROSA ROSARIO","F","CHUBUT",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"TRABAJO Y DIGNIDAD",2017-12-10,2021-12-09
"HCDN2399","NAJUL","CLAUDIA","F","MENDOZA",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"UCR",2017-12-10,2021-12-09
"HCDN1487","NANNI","MIGUEL","M","SALTA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UCR",2015-12-10,2019-12-09
"HCDN1285","NAVARRO","GRACIELA","F","SANTIAGO DEL ESTERO",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"FRENTE CIVICO POR SANTIAGO",2011-12-10,2015-12-09
"HCDN1285","NAVARRO","GRACIELA","F","SANTIAGO DEL ESTERO",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FRENTE CIVICO POR SANTIAGO",2015-12-10,2019-12-09
"HCDN1516","NAZARIO","ADRIANA MONICA","F","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2016-02-29
"HCDN1516","NAZARIO","ADRIANA MONICA","F","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNIDOS POR UNA NUEVA ARGENTINA",2016-03-01,2017-12-09
"HCDN1516","NAZARIO","ADRIANA MONICA","F","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"CORDOBA TRABAJO Y PRODUCCION",2017-12-10,2018-12-17
"HCDN1516","NAZARIO","ADRIANA MONICA","F","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"CORDOBA FEDERAL",2018-12-18,2019-12-09
"HCDN1194","NEBREDA","CARMEN ROSA","F","CORDOBA",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE PARA LA VICTORIA - PJ",2009-12-10,2013-12-09
"HCDN2340","NEDER","ESTELA MARY","F","SANTIAGO DEL ESTERO",2015-12-10,2019-12-09,2017-11-22,2019-12-09,"FRENTE CIVICO POR SANTIAGO",2017-11-22,2019-12-09
"HCDN0035","NEGRI","MARIO RAUL","M","CORDOBA",2011-12-10,2015-12-09,2011-12-06,2015-12-09,"UCR",2011-12-10,2015-12-09
"HCDN0035","NEGRI","MARIO RAUL","M","CORDOBA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UCR",2015-12-10,2019-12-09
"HCDN1500","NUÑEZ","JOSE CARLOS","M","SANTA FE",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"UNION PRO",2015-12-10,2017-12-09
"HCDN1500","NUÑEZ","JOSE CARLOS","M","SANTA FE",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"PRO",2017-12-10,2019-12-09
"HCDN0453","OBEID","JORGE ALBERTO","M","SANTA FE",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"FRENTE PARA LA VICTORIA - PJ",2007-12-10,2009-02-23
"HCDN0453","OBEID","JORGE ALBERTO","M","SANTA FE",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"SANTA FE FEDERAL",2009-02-24,2009-12-09
"HCDN0453","OBEID","JORGE ALBERTO","M","SANTA FE",2007-12-10,2011-12-09,2007-12-05,2011-12-09,"PERONISMO FEDERAL",2009-12-10,2011-12-09
"HCDN0453","OBEID","JORGE ALBERTO","M","SANTA FE",2013-12-10,2017-12-09,2013-12-04,2014-01-28,"FRENTE PARA LA VICTORIA - PJ",2013-12-10,2014-01-28
"HCDN0960","OBIGLIO","JULIAN MARTIN","M","CIUDAD DE BUENOS AIRES",2009-12-10,2013-12-09,2010-10-13,2013-12-09,"PRO",2010-10-13,2013-12-09
"HCDN0454","OCAÑA","MARIA GRACIELA","F","BUENOS AIRES",2011-12-10,2015-12-09,2011-12-06,2013-12-09,"UNIDAD PARA EL DESARROLLO SOCIAL Y LA EQUIDAD",2011-12-10,2013-12-09
"HCDN0454","OCAÑA","MARIA GRACIELA","F","BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"PRO",2017-12-10,2021-12-09
"HCDN0906","OLIVA","CRISTIAN RODOLFO","M","SANTIAGO DEL ESTERO",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"FRENTE CIVICO POR SANTIAGO",2009-12-10,2013-12-09
"HCDN0906","OLIVA","CRISTIAN RODOLFO","M","SANTIAGO DEL ESTERO",2013-12-10,2017-12-09,2013-12-04,2017-12-09,"FRENTE CIVICO POR SANTIAGO",2013-12-10,2017-12-09
"HCDN1430","OLIVARES","HECTOR ENRIQUE","M","LA RIOJA",2011-12-10,2015-12-09,2014-04-03,2015-12-09,"UCR",2014-04-03,2015-12-09
"HCDN1430","OLIVARES","HECTOR ENRIQUE","M","LA RIOJA",2015-12-10,2019-12-09,2015-12-04,2019-05-12,"UCR",2015-12-10,2019-05-12
"HCDN2400","OLIVETO LAGO","PAULA MARIANA","F","CIUDAD DE BUENOS AIRES",2017-12-10,2021-12-09,2017-12-06,2021-12-09,"COALICION CIVICA",2017-12-10,2021-12-09
"HCDN1197","OLMEDO","ALFREDO HORACIO","M","SALTA",2009-12-10,2013-12-09,2009-12-03,2013-12-09,"SALTA SOMOS TODOS",2009-12-10,2013-12-09
"HCDN1197","OLMEDO","ALFREDO HORACIO","M","SALTA",2015-12-10,2019-12-09,2015-12-04,2019-12-09,"FEDERAL UNIDOS POR UNA NUEVA ARGENTINA",2015-12-10,2015-12-17
